case_cnr,event_date,event_type,stage,purpose,adjournment_flag,substantive_flag,judge_ref,synthetic_event_note,data_label
SYN/AP/BA/2019/007632,2019-09-09,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007632,2019-10-02,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007632,2025-12-18,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-10,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007632,2026-04-07,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007632,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007632,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007632,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007632,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2019-07-27,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2019-08-22,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2025-12-23,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-02,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2026-02-22,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2026-03-29,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2026-04-15,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2026-06-11,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-02,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/007880,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009190,2019-09-18,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009190,2020-07-26,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009190,2021-06-07,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009190,2022-04-19,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009190,2023-03-01,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009190,2024-01-11,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009190,2024-11-22,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009190,2026-07-18,HEARING,Evidence / Argument,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009190,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2019-04-14,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2019-11-14,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2020-06-25,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2021-02-04,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2021-09-17,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2022-04-29,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2022-12-09,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2023-07-21,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2024-03-02,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2024-10-12,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2025-05-24,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2026-07-15,HEARING,Summons / Appearance,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009334,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009343,2019-10-22,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009343,2019-11-17,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009343,2025-11-12,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-11,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009343,2026-01-03,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009343,2026-03-29,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009343,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009343,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009343,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2019/009343,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2020-05-06,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2020-11-10,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2021-05-20,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2021-11-28,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2022-06-07,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2022-12-15,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2023-06-25,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2024-01-02,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2024-07-11,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2025-01-19,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2025-07-29,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2026-07-14,HEARING,Pleadings / Issues,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000037,2026-08-15,STAGE_SNAPSHOT,Pleadings / Issues,Pleadings / Issues,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2020-03-06,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2020-11-14,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2021-08-04,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2022-04-23,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2023-01-11,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2023-09-30,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2024-06-19,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2025-03-08,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2026-01-16,HEARING,Summons / Appearance,Hearing,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000046,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000328,2020-07-15,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000328,2025-08-06,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000328,2025-09-05,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000328,2025-10-05,WITNESS_EXAM,Evidence / Argument,Witness examination,0,1,SYN-BENCH-01,Synthetic witness event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000328,2026-01-02,JUDGE_CHANGE,Evidence / Argument,Bench/Judge change,0,0,SYN-BENCH-10,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000328,2026-05-03,ADJOURNMENT,Evidence / Argument,Adjourned for evidence,1,0,SYN-BENCH-01,Synthetic evidence adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000328,2026-06-07,ADJOURNMENT,Evidence / Argument,Adjourned for evidence,1,0,SYN-BENCH-01,Synthetic evidence adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000328,2026-07-12,ADJOURNMENT,Evidence / Argument,Adjourned for evidence,1,0,SYN-BENCH-01,Synthetic evidence adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000328,2026-08-15,STAGE_SNAPSHOT,Evidence / Argument,Evidence / Argument,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000387,2020-07-05,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000387,2021-07-09,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000387,2022-07-17,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000387,2023-07-25,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000387,2024-07-31,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000387,2026-08-07,HEARING,Pleadings / Issues,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000387,2026-08-15,STAGE_SNAPSHOT,Pleadings / Issues,Pleadings / Issues,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2020-02-05,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2020-09-23,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2021-05-20,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2022-01-14,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2022-09-10,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2023-05-08,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2024-01-02,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2024-08-28,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2025-04-24,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2026-04-16,JUDGE_CHANGE,Filing / Registration,Bench/Judge change,0,0,SYN-BENCH-03,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2026-07-18,HEARING,Filing / Registration,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/000469,2026-08-15,STAGE_SNAPSHOT,Filing / Registration,Filing / Registration,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2020-09-01,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2021-03-27,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2021-11-01,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2022-06-07,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2023-01-12,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2023-08-19,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2024-03-24,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2024-10-29,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2025-06-04,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2026-01-25,HEARING,Summons / Appearance,Hearing,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001254,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2020-03-14,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2020-04-07,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2026-01-04,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2026-02-22,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2026-03-29,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2026-07-20,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-12,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001468,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2020-02-16,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2020-03-14,SUMMONS_ISSUED,Summons / Appearance,Summons issued,0,0,SYN-BENCH-01,Synthetic summons issued,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2025-09-30,HEARING,Summons / Appearance,Service report awaited,0,0,SYN-BENCH-01,Synthetic non-substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2026-02-22,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2026-03-29,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2026-05-03,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2026-06-01,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-11,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2026-06-07,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2026-07-12,ADJOURNMENT,Summons / Appearance,Adjourned for service report,1,0,SYN-BENCH-01,Synthetic administrative adjournment,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2026-07-15,JUDGE_CHANGE,Summons / Appearance,Bench/Judge change,0,0,SYN-BENCH-08,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001542,2026-08-15,STAGE_SNAPSHOT,Summons / Appearance,Summons / Appearance,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001681,2020-06-02,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001681,2021-04-11,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001681,2022-03-02,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001681,2023-01-22,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001681,2023-12-13,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001681,2024-11-03,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001681,2026-07-31,HEARING,Pleadings / Issues,Substantive hearing,0,1,SYN-BENCH-01,Synthetic recent substantive event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001681,2026-08-15,STAGE_SNAPSHOT,Pleadings / Issues,Pleadings / Issues,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001726,2020-03-27,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001726,2021-06-25,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001726,2022-10-07,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001726,2024-01-20,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001726,2026-02-14,JUDGE_CHANGE,Final Arguments / Judgment,Bench/Judge change,0,0,SYN-BENCH-02,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001726,2026-02-18,HEARING,Final Arguments / Judgment,Hearing,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001726,2026-05-12,JUDGE_CHANGE,Final Arguments / Judgment,Bench/Judge change,0,0,SYN-BENCH-05,Synthetic judge change,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001726,2026-08-15,STAGE_SNAPSHOT,Final Arguments / Judgment,Final Arguments / Judgment,0,0,SYN-BENCH-01,Synthetic current stage snapshot,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001762,2020-09-13,REGISTRATION,Filing / Registration,Registration,0,0,SYN-BENCH-01,Synthetic registration event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001762,2021-03-26,HEARING,Pleadings / Issues,Regular hearing,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001762,2021-10-09,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001762,2022-04-24,ORDER,Pleadings / Issues,Order passed,0,1,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001762,2022-11-07,ADJOURNMENT,Pleadings / Issues,Adjourned,1,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
SYN/AP/BA/2020/001762,2023-05-23,STAGE_TRANSITION,Pleadings / Issues,Stage transition,0,0,SYN-BENCH-01,Synthetic event,SYNTHETIC_AUGMENTED
